BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,
红绿__Traffic 2 Lanes.nlogo,,,,,,,,,
experiment21,,,,,,,,,
01/25/2024 06:36:13:388 +0800,,,,,,,0.059945972,23.10162461,794.9582882
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,
-20,20,-8,8,,,,,,
[run number],acceleration,max-patience,number-of-cars,deceleration,[step],count turtles,mean [speed] of turtles,mean [patience] of turtles,average-wait-time
3,0.005,50,40,0.02,49,40,0.05675,21.7,4.8
2,0.005,50,40,0.02,47,40,0.0505,20.3,5.625
3,0.005,50,40,0.02,50,40,0.059875,21.375,4.85
3,0.005,50,40,0.02,51,40,0.062,22.175,4.925
2,0.005,50,40,0.02,48,40,0.048375,19.925,5.7
3,0.005,50,40,0.02,52,40,0.0605,22.975,5.05
2,0.005,50,40,0.02,49,40,0.05175,19.625,5.75
3,0.005,50,40,0.02,53,40,0.0615,23.825,5.125
2,0.005,50,40,0.02,50,40,0.055,20.6,5.85
3,0.005,50,40,0.02,54,40,0.064875,23.4,5.175
3,0.005,50,40,0.02,55,40,0.062125,22.925,5.225
2,0.005,50,40,0.02,51,40,0.057375,20.325,5.875
3,0.005,50,40,0.02,56,40,0.064375,22.525,5.325
3,0.005,50,40,0.02,57,40,0.06575,22.2,5.375
1,0.005,50,40,0.02,13,40,0.358125,27,0.925
2,0.005,50,40,0.02,52,40,0.058375,21.25,5.9
3,0.005,50,40,0.02,58,40,0.06875,21.825,5.425
2,0.005,50,40,0.02,53,40,0.059,20.975,5.925
3,0.005,50,40,0.02,59,40,0.067625,22.75,5.475
1,0.005,50,40,0.02,14,40,0.348875,26.675,1
2,0.005,50,40,0.02,54,40,0.0615,20.725,5.95
3,0.005,50,40,0.02,60,40,0.06175,22.325,5.625
2,0.005,50,40,0.02,55,40,0.063375,20.475,6.025
3,0.005,50,40,0.02,61,40,0.05975,21.925,5.775
2,0.005,50,40,0.02,56,40,0.061125,20.15,6.075
3,0.005,50,40,0.02,62,40,0.060375,21.425,5.925
1,0.005,50,40,0.02,15,40,0.325,26.35,1.1
2,0.005,50,40,0.02,57,40,0.06375,19.875,6.1
3,0.005,50,40,0.02,63,40,0.0575,20.975,6.025
2,0.005,50,40,0.02,58,40,0.06275,19.55,6.175
3,0.005,50,40,0.02,64,40,0.055375,20.55,6.125
2,0.005,50,40,0.02,59,40,0.061625,20.475,6.25
3,0.005,50,40,0.02,65,40,0.05575,20.125,6.275
2,0.005,50,40,0.02,60,40,0.0585,20.175,6.375
3,0.005,50,40,0.02,66,40,0.049,19.65,6.4
2,0.005,50,40,0.02,61,40,0.05675,19.85,6.5
3,0.005,50,40,0.02,67,40,0.051375,19.25,6.575
1,0.005,50,40,0.02,16,40,0.315375,26.1,1.175
2,0.005,50,40,0.02,62,40,0.053875,19.525,6.6
2,0.005,50,40,0.02,63,40,0.054625,20.45,6.7
1,0.005,50,40,0.02,17,40,0.30517152,25.775,1.275
2,0.005,50,40,0.02,64,40,0.05025,20.075,6.825
3,0.005,50,40,0.02,68,40,0.05475,18.9,6.7
2,0.005,50,40,0.02,65,40,0.04675,19.75,6.975
3,0.005,50,40,0.02,69,40,0.0535,18.475,6.85
2,0.005,50,40,0.02,66,40,0.047875,19.5,7.1
3,0.005,50,40,0.02,70,40,0.0515,19.25,7
2,0.005,50,40,0.02,67,40,0.051375,19.275,7.2
2,0.005,50,40,0.02,68,40,0.044,18.925,7.325
3,0.005,50,40,0.02,71,40,0.053375,20.125,7.1
2,0.005,50,40,0.02,69,40,0.044125,19.875,7.45
3,0.005,50,40,0.02,72,40,0.05325,19.675,7.225
2,0.005,50,40,0.02,70,40,0.04075,19.575,7.575
3,0.005,50,40,0.02,73,40,0.050125,19.25,7.35
2,0.005,50,40,0.02,71,40,0.041875,19.25,7.7
1,0.005,50,40,0.02,18,40,0.293540051,25.425,1.375
3,0.005,50,40,0.02,74,40,0.051875,18.875,7.5
2,0.005,50,40,0.02,72,40,0.04325,19,7.825
3,0.005,50,40,0.02,75,40,0.048875,18.375,7.65
2,0.005,50,40,0.02,73,40,0.0455,20,7.95
2,0.005,50,40,0.02,74,40,0.045625,19.725,8.05
3,0.005,50,40,0.02,76,40,0.0455,17.9,7.8
2,0.005,50,40,0.02,75,40,0.045125,19.425,8.2
3,0.005,50,40,0.02,77,40,0.046625,20,7.9
2,0.005,50,40,0.02,76,40,0.047,20.4,8.3
3,0.005,50,40,0.02,78,40,0.0475,19.6,8.05
2,0.005,50,40,0.02,77,40,0.04975,20.2,8.425
3,0.005,50,40,0.02,79,40,0.04675,19.15,8.175
2,0.005,50,40,0.02,78,40,0.047,19.875,8.55
3,0.005,50,40,0.02,80,40,0.046125,18.75,8.35
2,0.005,50,40,0.02,79,40,0.045,19.55,8.65
3,0.005,50,40,0.02,81,40,0.0455,18.375,8.475
1,0.005,50,40,0.02,19,40,0.294908582,25.1,1.475
2,0.005,50,40,0.02,80,40,0.0435,19.175,8.775
3,0.005,50,40,0.02,82,40,0.046,18,8.55
2,0.005,50,40,0.02,81,40,0.04425,18.875,8.875
3,0.005,50,40,0.02,83,40,0.046125,20.075,8.625
2,0.005,50,40,0.02,82,40,0.046125,19.9,8.975
2,0.005,50,40,0.02,83,40,0.04875,20.9,9.1
1,0.005,50,40,0.02,20,40,0.294987062,26,1.575
2,0.005,50,40,0.02,84,40,0.047125,20.55,9.225
3,0.005,50,40,0.02,84,40,0.04625,20.9,8.775
3,0.005,50,40,0.02,85,40,0.04775,20.55,8.9
3,0.005,50,40,0.02,86,40,0.04675,20.1,9.025
3,0.005,50,40,0.02,87,40,0.044875,19.625,9.125
2,0.005,50,40,0.02,85,40,0.04875,21.55,9.35
3,0.005,50,40,0.02,88,40,0.042375,20.35,9.3
2,0.005,50,40,0.02,86,40,0.051375,21.3,9.475
3,0.005,50,40,0.02,89,40,0.04225,21.15,9.475
2,0.005,50,40,0.02,87,40,0.05325,21.025,9.6
1,0.005,50,40,0.02,21,40,0.271361918,25.6,1.675
3,0.005,50,40,0.02,90,40,0.0415,20.7,9.575
3,0.005,50,40,0.02,91,40,0.0435,22.8,9.7
2,0.005,50,40,0.02,88,40,0.049375,20.625,9.725
3,0.005,50,40,0.02,92,40,0.043625,22.375,9.775
2,0.005,50,40,0.02,89,40,0.052,20.325,9.85
3,0.005,50,40,0.02,93,40,0.04475,21.9,9.85
2,0.005,50,40,0.02,90,40,0.053,21.25,9.925
3,0.005,50,40,0.02,94,40,0.043375,21.45,10
2,0.005,50,40,0.02,91,40,0.05225,20.85,10.025
3,0.005,50,40,0.02,95,40,0.046375,21.05,10.125
2,0.005,50,40,0.02,92,40,0.054875,20.525,10.1
3,0.005,50,40,0.02,96,40,0.045875,20.6,10.225
2,0.005,50,40,0.02,93,40,0.055125,21.45,10.175
3,0.005,50,40,0.02,97,40,0.05075,20.25,10.325
2,0.005,50,40,0.02,94,40,0.053375,22.275,10.225
3,0.005,50,40,0.02,98,40,0.051375,22.275,10.4
2,0.005,50,40,0.02,95,40,0.05475,23.15,10.275
1,0.005,50,40,0.02,22,40,0.243256156,25.2,1.825
3,0.005,50,40,0.02,99,40,0.0525,21.8,10.5
2,0.005,50,40,0.02,96,40,0.054875,24.025,10.35
3,0.005,50,40,0.02,100,40,0.051875,23.775,10.55
2,0.005,50,40,0.02,97,40,0.053875,23.625,10.425
3,0.005,50,40,0.02,101,40,0.051125,23.275,10.675
2,0.005,50,40,0.02,98,40,0.0515,24.425,10.5
3,0.005,50,40,0.02,102,40,0.052625,22.85,10.775
2,0.005,50,40,0.02,99,40,0.053625,24.075,10.6
1,0.005,50,40,0.02,23,40,0.191269382,26,1.95
3,0.005,50,40,0.02,103,40,0.057375,22.5,10.8
2,0.005,50,40,0.02,100,40,0.052625,23.65,10.675
3,0.005,50,40,0.02,104,40,0.055625,22,10.875
2,0.005,50,40,0.02,101,40,0.055125,23.3,10.725
3,0.005,50,40,0.02,105,40,0.05975,21.6,10.95
2,0.005,50,40,0.02,102,40,0.05475,22.925,10.775
3,0.005,50,40,0.02,106,40,0.057,21.2,11.025
2,0.005,50,40,0.02,103,40,0.055625,22.575,10.8
3,0.005,50,40,0.02,107,40,0.058125,20.7,11.125
2,0.005,50,40,0.02,104,40,0.056625,22.225,10.875
2,0.005,50,40,0.02,105,40,0.057625,21.85,10.9
